actual,predicted,correct
jtVsnt,jtVsnt,True
OekqvQ,OekqvQ,True
GMKxrBDw,GMKsrBDw,False
oLpLgFXND,oLpLgFXND,True
BziHYjF,BziHYjF,True
wZEOySw,wZEOySw,True
wbjih,wbjih,True
SBWCPNE,SBWCPNE,True
vasrv,vasrv,True
kodvnCA,kodvnCA,True
IcuZGzHX,IcuZGzHX,True
CamfBoBTA,CamfBoBTA,True
tzrfIk,tzrfIk,True
egunmcD,egunncD,False
iTqtN,iTqtN,True
nqrzwbJU,nqrzwbJU,True
bNWaaY,bNWaaY,True
hHDMFX,hHDMFX,True
xoCTxT,koCTkT,False
rINedSmQ,rINedSmQ,True
BvSSX,BvSSX,True
uzBcdpcm,uzBcdpcm,True
uvuhwfC,uvuhwfC,True
grhuzaao,grhuzaao,True
KRUoA,KRUoA,True
oUdkiG,oUdkiG,True
WhxMwaL,WhkMwaL,False
ABeFgZhzZ,ABeFgZhzZ,True
LyaDVgAMs,LyqDVgAMs,False
XeUCTi,XeUCTi,True
ZoXMRw,ZoXMRw,True
oPuoaw,oPuoaw,True
Zmkwko,Zmkwko,True
jQRHwj,jQRHwj,True
vfLsOODY,vfLsOODY,True
HyfuL,HyfuL,True
DSkFFN,DSkFFN,True
VlmXBe,VlmXBe,True
qWwZa,qWwZa,True
LfRxN,LfRkN,False
HbOoqg,HbOoqg,True
bfZfG,bfZfG,True
uddDiKqJs,uddDiKqJs,True
tsBiHKsrq,tsBiHKsrq,True
xBJhP,vBJhP,False
Aqoyy,Aqoyy,True
nctKcetd,nctKcctd,False
LjhrGdNaW,LjhrGNNaW,False
pjWua,pjWua,True
SzQvJb,SzQvJb,True
hQdLx,hQdLk,False
CfGbi,CfGbi,True
FWbzPF,FWbzPF,True
AKJVguH,AKJVguH,True
HApiw,HApiw,True
whaGnFRk,whaGnFRk,True
ILdnWsOh,ILdnWsOh,True
QodHKh,QodHKh,True
nyXjuv,nyXjuv,True
arrzp,arrzp,True
cdYPxmK,cdYPwmK,False
UorriJjGd,UorrijjGd,False
zlqZwv,zIqZwv,False
KmNPcE,KmNPcE,True
IDgJLezjq,IDgJLssjq,False
jEOKMbcpf,jEOKMbcpf,True
jFpatm,jFpatm,True
sfJSbKPm,sfJSbKPm,True
LWBxOLdqu,LWBsOLdqu,False
obXiDXGQ,obXiDXGQ,True
FBOrxtzMI,FBOrrtzMl,False
lnKxnb,lnKsnb,False
KepIlRQ,KepllRQ,False
rHBdWAW,rHBdWAW,True
Qahiuc,Qahiuc,True
LcSuODQxl,LcSuOOQkI,False
LynuuS,LynuuS,True
OApal,OApaI,False
RAaXK,RAaXK,True
muNDrzTi,muNDrzTi,True
WtONDk,WtONDk,True
vpnGrq,vpnGrq,True
XwnfpBO,XwnfpBO,True
WSWGIaf,WSWGiaf,False
EwkpeNxWg,EwkpeNkWg,False
xKKblyppQ,sKKbIyppQ,False
xCuzmP,zCuzmP,False
aPKpZ,aPKpZ,True
tZsXNgFrv,tZsXNgFrv,True
gkzmg,gkzmg,True
TMzjZK,TMzjZK,True
toipB,toipB,True
lzlppXb,lzlppXb,True
gFJvcNn,gFJvcNn,True
tVJggb,tVJggb,True
buxkbfy,bukkbfy,False
eeMZVW,eeMZVW,True
ivikN,ivikN,True
SUYSImV,SUYSlmV,False
SfNyMStrC,SfNyMSfrC,False
QTUVJBH,QTUVJBH,True
pjIESF,pjESSF,False
eGHZvJ,eGHZvJ,True
qxgtU,qzgtU,False
AyOKR,AyOKR,True
jXIAbXBTd,jXlAAXBTd,False
hYWxs,hYWvs,False
QEpNzy,QEpNzy,True
wunEQ,wunEQ,True
tnlHZks,tnIHZks,False
ohoMej,ohoMej,True
NmKhVzmIx,NmKhVzmlk,False
rfjuM,rfjuM,True
bRJag,bRJag,True
KpOOm,KpOOm,True
VgtooDoh,VgtooDoh,True
pPEFNfE,pPEFNfE,True
RMzGnSf,RMzGnSf,True
wHsYZeB,wHsYZeB,True
xyEDeA,syEDeA,False
arKKT,arKKT,True
wQkuGY,wQkuGY,True
FqQtVCKcQ,FqQtVCKcQ,True
UHaAxrz,UHaAvrz,False
llirdd,llirdd,True
TigYXt,TigYXt,True
eoBKyjhJ,eoBKyjhJ,True
naQesyxzI,naQssykzl,False
GVZTx,GVZTk,False
PzpSqI,PzpSqI,True
dPOgXR,dPOgXR,True
xFcvG,kFcvG,False
poNjv,poNjv,True
mkUagyJV,mkUagyJV,True
XtZVO,XtZVO,True
zoulbiFq,zouIbiFq,False
YpykiZ,YpykiZ,True
CeyVT,CeyVT,True
LhCtRGLiC,LhCtRGLiC,True
KAuULi,KAuULi,True
wlNsw,wINsw,False
HDFuLtyL,HDFuLtyL,True
IkrTmOKES,IztTmOKES,False
yyIffXncr,yytffXncr,False
yqlSTmCgF,yqlSTmCgF,True
gvSXZ,gvSXZ,True
ahBIM,ahBIM,True
SeZFEI,SeZFEl,False
zuSXxFpE,zuSXzFpE,False
CnpYM,CnpYM,True
BeoeQkQs,BeeeQkQs,False
vZhtGp,vZhtGp,True
weHvYwol,weHvYwoI,False
peEtfV,peEffV,False
UhODnA,UhODnA,True
gJBaETbL,gJBaETbL,True
OxUqXKb,OsUqXKb,False
wNABYYA,wNABYYA,True
xEVDJQB,sEVDJQB,False
nSOQL,nSOQL,True
pNBgEgPVt,pNRgEgPVt,False
FPmfA,FPmfA,True
ffIFwE,ffiFwE,False
zSaIzyW,zSalzyW,False
ClXwP,CIXwP,False
QwLoar,QwLoar,True
PIIAz,PIIAz,True
sTytoxXal,sTytosXal,False
tdYgQ,tdYgQ,True
vYZiTP,vYZiTP,True
YRZemAMG,YRZemAMG,True
OZRFTKIQa,OZRTTKIQa,False
rkHYyc,rkHYyc,True
jwoBsEuF,jwoBsEuF,True
kfZClvx,kfZClvk,False
OkUwelnn,OkUwelnn,True
vpWuFI,vpWuFl,False
iOtUoZZ,iOtUoZZ,True
biZBJCbZh,biZBJCbZh,True
JOEfTwZN,JOEfTwZN,True
nCiZM,nCiZM,True
olIjiCAjh,oIijCAjhh,False
LgHVnvNH,LgHVnvNH,True
WKbOR,WKbOR,True
DtMbvW,DtMbvW,True
WFKPNmxR,WFKRNmvR,False
FTVSK,FTVSK,True
eAEEzgM,eAEEzgM,True
NYMYFi,NYMYFi,True
tJSpvGA,tJSpvGA,True
LbNrrpq,LbNrrpq,True
TyVMRRVq,TyVMRRVq,True
NoPBXIl,NoPBXll,False
mUzXJVD,mUzXJVD,True
lZqoaaw,IZqoaaw,False
hubEIjH,hubEjjH,False
TAYmUxn,TAYmUkn,False
qjgEVXvVB,qjgEXkvVB,False
GgGctBJ,GgGctBJ,True
LZYNkc,LZYNkc,True
GniOoD,GniOoD,True
CWfuUfpX,CWfuUfpX,True
EHUlkZk,EHUIkZk,False
VtxMfv,VtkMfv,False
ZnrZosOWz,ZnrZosOWz,True
GHHIndJuS,GHHinduuS,False
xQFctAhI,zQFctAhl,False
dbHyMB,dbHyMB,True
xwjcplLFl,wwjppILFl,False
YMQAp,YMQAp,True
bKZraBryh,bKZraBryh,True
ZCwMrZ,ZCwMrZ,True
ydczSZWwg,ydzcSZWwg,False
wiJAKZ,wiJAKZ,True
mlBorBL,mIBorBL,False
IgenQOO,IgenQOO,True
pwkmEX,pwkmEX,True
SxlhXnWQO,SsIhXnWQO,False
tqQad,tqQad,True
BZWyMcDn,BZWyMcDn,True
XxEAaXRyD,XzEAaXRyD,False
jLPxhYa,jLPvhYa,False
cVhkVUhXS,cHhkVUhXS,False
KcwSr,KcwSr,True
ZPnGFOT,ZPnGFOT,True
DtDPILKG,DtDPlLKG,False
rdmZFsQ,rdmZFsQ,True
DjoSiCa,DjoSiCa,True
UnVibHPS,UnVlbHPS,False
qfHcMQM,qfHcMQM,True
tsJIr,tsJlr,False
ZDLQJ,ZDLQJ,True
SuXqcTQG,SuXqcTQG,True
tKqqTY,tKqqTY,True
hEOxBFwm,hEOvBFwm,False
ZjUuJtdZJ,ZjUuJtdZJ,True
MWODr,MWODr,True
EYPErGleE,EYFErGIeE,False
jyZrxi,jyZrsi,False
NliVu,NiiVu,False
lJujMtRE,IJujMIRE,False
ELdmp,ELdmp,True
qFeTuTg,qFeTuTg,True
dWzUU,dWzUU,True
wscjtj,wscjjj,False
GgSRZubU,GgSRZubU,True
rRIlYd,rRIlYd,True
iNgdpnyt,iNgdpnyt,True
DoqhhUC,DoqhhUC,True
VPivIqdiy,VPvIiqdiy,False
ouUcw,ouUcw,True
nHeSBuz,nHeSBuz,True
aoSLFYeB,aoSLFYeB,True
yZOrcQ,yZOrcQ,True
xxZUiMxN,kkZUiMkN,False
fLiej,fLiej,True
UZpNNZ,UZpNNZ,True
sTTXoC,sTTXoC,True
evwUBesWA,ewwUBesWA,False
UvtKryk,UvtKryk,True
VzlJIhe,VzlJhhe,False
WwyMvHZkj,WwyMvHZkj,True
HQAIdWeB,HQAldWeB,False
BSNUkC,BSNUkC,True
ZheQI,ZheQl,False
MnrCr,MnrCr,True
afMyfJV,afMyfJV,True
DpZhvH,DpZhvH,True
dGEryb,dGEryb,True
ZIrLozTx,ZlrLazTk,False
RtTHJYrAK,RtTHJYrAK,True
agCSyAJUC,aaCSyAJJC,False
oCmASUReW,oCmASUReW,True
TXIsmhm,TXlsmhm,False
cGrPvDysR,cGrPvDysR,True
QroAUH,QroAUH,True
oGOHwcts,oGOHwcts,True
sVtGef,sVtGef,True
JYXVH,JYXVH,True
eyGBIZSAv,eyGBIZZAv,False
PnrROh,PnrROh,True
CosWR,CosWR,True
TyVtmP,TyVtmP,True
hnMgm,hnMgm,True
ZcRXuO,ZcRXuO,True
uqhTwW,uqhTwW,True
Vmolw,Vmolw,True
kiFfteMR,kiFfteMR,True
DZXAN,DZXAN,True
DRvbhBGJ,DRvbhBGJ,True
UWqOKXRe,UWqOKXRe,True
FdRXihix,FdRXiiik,False
OaZkQv,OaZkQv,True
oeAQrsDA,oeAQrsDA,True
dERzGJ,dERzGJ,True
BpbPZW,BpbPZW,True
yEsth,yEsth,True
FdhTA,FdhTA,True
urQdvn,urQdvn,True
UsvOY,UsvOY,True
oKZTjWX,oKZTjWX,True
whQNnp,whQNnp,True
QxCqW,QvCqW,False
xKpca,sKpca,False
leqOZDr,IeqOZDr,False
uEzrWp,uEzrWp,True
KWfhI,KWfhI,True
aHPsSH,aHPsSH,True
wNpevf,wNpevf,True
HjzuRn,HjzuRn,True
GIidE,GiidE,False
oYDUrY,oYDUrY,True
KnMRp,KnMRp,True
BrmdWAkLA,BrmdWAkLA,True
GgBTdA,GgBTdA,True
xrhnEXI,sthnEXl,False
mThqpRJ,mThqpRJ,True
gupDeW,gupDeW,True
hFXUFjk,hFXUFjk,True
sUryac,sUryac,True
drvuj,drvuj,True
vKySM,vKySM,True
DGpRkxv,DGpRkkv,False
NLlfSmeT,NLlfSmeT,True
NxSoYB,NsSoYB,False
QvKZOZRJq,QvKZOZRIq,False
myGXxQQ,myGXwQQ,False
YgRVxHoUR,YgRVkHoUR,False
dzpyMWtf,dzpyMWtf,True
wVvaVjhXx,wVvaVjhXk,False
RpTlfow,RpTIfow,False
mSstG,mSstG,True
xbqVwq,sbqVwq,False
UGNZJ,UGNZJ,True
xNrCaeCbk,kNrCaeGbk,False
BoDWaGjJW,BoDWaGjJW,True
XkuxzOnv,XkuzzOnv,False
KetLCfax,KetLCfak,False
GHFLnjAAp,GHFLnjAAp,True
RjeOwHCe,RjeOwHCe,True
GBCTr,GBCTr,True
XeNoUuB,XeNoUuB,True
ZomuY,ZomuY,True
SJDXuNRW,SJDXuNRW,True
bpvQjX,bpvQjX,True
TJjeuDFfG,TjjeuDFfG,False
nSpxvd,nSpkvd,False
ziLBXIrMa,ziLBXirMa,False
SRWtagYW,SRWtagYW,True
lskAvhH,IskAkhH,False
OsmfU,OsmfU,True
ibDPJ,ibDPJ,True
NfUYX,NfUYX,True
DbyrsaZea,DbyrsaZea,True
jydtyQg,jydtyQg,True
GzjyjatI,Gzjjyatl,False
wuhVDsYK,wuhVDsYK,True
fHKgaWv,fHKgaWv,True
bgPGEbeS,bgPGEbeS,True
cXeHbYE,cXeHbYE,True
IEaBKJU,IEaBKJU,True
SiEJcKkHo,SiEJcKkHo,True
sqFcd,sqFcd,True
bebvmuPUl,bebvmuPUI,False
TYfmJrp,TYfmJrp,True
rSlsQm,rSlsQm,True
SnLxDaTUx,SnLkDaDUk,False
xtSUj,ktSUj,False
cqgzexTxC,cggcesTkC,False
WADHmLH,WADHmLH,True
ZPmLovun,ZPmLovun,True
zHFTCcBzi,zHFTCCBzi,False
rVoSf,rVoSf,True
jXJNg,jXJNg,True
zdwlJWm,zdwlJWm,True
FLJMDleX,FLJMDIeX,False
bRzBZSn,bRzBZSn,True
aMTWCK,aMTWCK,True
lyoAdpIfY,IypAdpIfY,False
LTgFXnu,LTgFXnu,True
OnWBY,OnWBY,True
GEiGDfdX,GEiGDfdX,True
cwsGGKlLc,cwsGGKILc,False
kXKHYfuSS,kXKHYfuSS,True
lmXoX,lmXoX,True
LHHmXpVgr,LHHmXpVgr,True
ehbKd,ehbKd,True
jArwHw,jArwHw,True
jFUyGjyY,jFUyGjyY,True
SIWwTVe,SlWwTVe,False
DauGvq,DauGvq,True
hGbxPWMIe,hBbsRWMle,False
eYoJj,eYoJj,True
nUzZar,nUzZar,True
uznAAFL,uznAAFL,True
wjcwuCN,wjcwuCN,True
rcjEZ,rcjEZ,True
tZFUNz,tZFUNz,True
urmhC,urmhC,True
MQxBpVBaR,MQzBpVBaR,False
bldIQNK,bIdIQNK,False
xhnGFPgg,khnGFPgg,False
YsdaDZgoS,YsdaDZgoS,True
PLEvWzEAs,PLEvWzEAs,True
ihwlsdW,ihwIsdW,False
vVIfNMy,vVffNMy,False
pMhGAz,pMhGAz,True
Oqtffj,Oqtffj,True
DTLnHU,DTLnHU,True
WfvHSmxiU,WfrHSmkiU,False
TmeZXC,TmeZXC,True
Qeonr,Qeonr,True
RLplyoEs,RLplpoEs,False
PsEKSNrQ,PsEKSNrQ,True
INffOkSe,INffOkSe,True
VLxwsssRY,VLwwsssRY,False
uYkoKnmGm,uYXoKmmGm,False
ZrXoVQPEH,ZrXoVQPEH,True
wdOOOKo,wdOOOKo,True
QQNBPihzt,QQNBPihzt,True
HvMFKkAwf,HwMFXkwwf,False
GsKrpbH,GsKrpbH,True
BiIdjuNT,BIIdjuNT,False
qVHPtXLm,qVHPtXLm,True
cvnbz,cvnbz,True
sLERu,sLERu,True
TByUX,TByUX,True
lGeCl,IGeCI,False
mDgCMk,mDgCMk,True
LmHgGPRk,LmHgGPRk,True
LKVNUj,LKNNUj,False
HlnsaMrct,HlnsaMrct,True
IUFNfQCc,IUFNfQCc,True
LkEfGSgOA,LMEfGSgOA,False
ecCuFyT,ecCuFyT,True
NvFkuLkH,NvFkuLkH,True
fKXlOsDxd,fKXlOsDkd,False
LillIpb,Lillpbb,False
tJNiBq,tJNiBq,True
AKYFnWB,AKYFnWB,True
IVuOLzD,IVuOLzD,True
skbEN,skbEN,True
UaJBvJi,UaJBvJi,True
wJoHBW,wJoHBW,True
GRCkFYkX,GRCkFYkX,True
kandwEe,kandwEe,True
Xgksl,XgksI,False
iTSIXwN,iTSiXwN,False
qWFNsud,qWFNsud,True
kVTvH,kVTvH,True
aUYmX,aUYmX,True
DqZPl,DqZPl,True
eizxjiU,eizkjjU,False
jiYSt,jjYSt,False
oGAbny,oGAbny,True
mKHxfZWWl,mKHsfZWWI,False
nBNTKZY,nBNTKZY,True
SwOvlP,SwOvIP,False
JXAvhQvY,JXAvhQvY,True
QBrpjM,QBrpjM,True
NiGQgbtZL,NiGQgbtZL,True
UnpaPtR,UnpaPtR,True
tIhhI,tthhI,False
STMFCtxnM,STMFCtknM,False
KbvpgHDj,KbypgHDj,False
MiCfa,MiCfa,True
tVsMVjb,tVsMVjb,True
FYjuOh,FYjuOh,True
qaImfnah,qaImfnah,True
txDdD,tsDdD,False
wTmexyFK,wTmsyyFK,False
jZNTMla,jZNTMIa,False
yyVSOGoRZ,yyVSOGoRZ,True
FTOdSMMfI,FTOdSMMfI,True
MrcfrY,MrcfrY,True
TDXzTGxQ,TDXzTGsQ,False
chrvsfDrL,chrvsfDrL,True
NoeJkK,NoeJkK,True
Plrebh,Plrebh,True
KOiZiq,KOiZiq,True
CIFkQscsb,ClFkQsssb,False
dAowaknrX,dAowaknnX,False
hqWrV,hqWrV,True
VpKflDS,VpKflDS,True
dmadfM,dmadfM,True
mgTCpVleR,mgTCpVleR,True
gLdOjvLml,gLdOjvLml,True
uKeYxuCH,uKeYsuCH,False
lwsfgfCc,IwsfgfCc,False
gojMfklG,gpjMfkIG,False
aFEvYtLr,aFEvYtLr,True
umgUsA,umgUsA,True
GIgCAyw,GlgCAyw,False
eDjhg,eDjhg,True
qHVBL,qHVBL,True
OvGKENQVV,OvGKENQVV,True
gHhdyct,gHhdyct,True
SdnYEs,SdnYEs,True
mUdYY,mUdYY,True
QvFkBHi,QvFkBHi,True
xZCMe,zZCMe,False
YOHgsDN,YOHgsDN,True
XbxOB,XbkOB,False
eskoi,eskoi,True
rZOnnPjYx,rZOnnPjYk,False
GgDPWyoj,GgDPWyoj,True
FMYcxa,FMYcka,False
fEZRKj,fEZRKj,True
VGDIHXq,VGDlHXq,False
wBIxRqd,wBIkRqd,False
WuaqV,WuaqV,True
UqjYiM,UqjYiM,True
TJGvto,TJGvto,True
XPabI,XPabl,False
CisUPkW,CisUPkW,True
YAWrJ,YAWrJ,True
sgqkKxOL,sgqkKkOL,False
hPeXS,hPeXS,True
ZtZqLi,ZtZqLi,True
IaJpMFR,IaJpMFR,True
sxDzqXYJ,ssDzqXYJ,False
XzyyhO,XzyyhO,True
osdzgxWx,osdzgzWk,False
oxjtraoKV,osjrraoKV,False
uozSEB,uozEEB,False
iDsymuie,iDsymuie,True
tCMlNT,tCMlNT,True
cYABKE,cYABKE,True
omSTP,omSTP,True
PFlCIax,PFlClak,False
mKjBztvMs,mKjBztvMs,True
MqLxnn,MqLknn,False
HeAVObAHp,HeAVObAHp,True
AFWZAVHD,AFWZAVHD,True
IEmaJ,IEmaJ,True
eXIpguYM,eXlpguYM,False
rgcmuZwfV,rgcmuZwfV,True
dXArM,dXArM,True
NPpnnDj,NPpnnDj,True
PkgUHZj,PkgUHZj,True
VfGLNeXRo,VfGLNeXKo,False
maRTgWo,maRTgWo,True
thojEryD,thojEryD,True
NiYlWZGd,NiiIWZGd,False
IczvHFw,IczvHFw,True
fJJbp,fJJbp,True
BEFXbnABh,BEFXbnABh,True
MilqZD,MiiqZD,False
WqKBbGhrL,WqKBbGhnL,False
vhBkrv,vhBkrv,True
SWbUA,SWbUA,True
LGVuTT,LGVuTT,True
TMjCCScOI,TMjCCScOI,True
sjtNrZ,sjtNrZ,True
cJzGy,cJzGy,True
XZdNJWoXb,XZdNJWbXb,False
rdWZifk,rdWZifk,True
toktc,toktc,True
OzuKewirR,OzuKewirR,True
FIekG,FlekG,False
aFaLIRdk,aFaLIRdk,True
smFsxeY,smFsssY,False
sDZdCpuY,sDZdCpuY,True
KZkVqE,KZkVqE,True
WxSCmAb,WsSCmAb,False
czbVzpli,czbVzpIi,False
OxaFru,OwaFru,False
FPmqBJ,FPmqBJ,True
BKmmU,BKmmU,True
eoOgD,eoOgD,True
YBavlnCAQ,YBavInCAQ,False
YwNBk,YwNBk,True
WnYNGlAJ,WnYNGlAJ,True
zWGevZyu,zWGsvZyu,False
GjiEE,GjjEE,False
ovGZxIt,ovGZklt,False
AXHbpzKtC,AXHbpzKtC,True
rBFpsodh,rBFpsodh,True
kMpJdfiM,kMpJdfiM,True
LDmIokFlC,LDmIokFIC,False
SzaEbiWY,SzaEbiWY,True
odniINc,odniiNc,False
piQLi,piQLi,True
mCTaGzlh,mCTaGzlh,True
mqEkN,mqEkN,True
UUCtAtHc,UUCtAtHc,True
aTEgopo,aTEgppo,False
ovRyG,ovRyG,True
gMTHCpP,gMTHCpP,True
fOSIZNbQ,fOSlZNbQ,False
UYMbtRHy,UYMbtRHy,True
vzVSK,vzVSK,True
QWWATsao,QWWATsao,True
asWyHW,asWyHW,True
uBIBWwo,uBIBWwo,True
awxLYG,awkLYG,False
DVsGFkfUs,DVsGFkfUs,True
MWbfNR,MWbfNR,True
FXZrb,FXZrb,True
EIujDFk,EIujDFk,True
SxUbX,SsUbX,False
OMMQnXgD,OMMQnXgD,True
qFxzxA,qFzzzA,False
GmocrQAou,GmccrQAou,False
ZuSWsPYDW,ZuSWsPYDW,True
uExTjuHxz,uEwTjuHkz,False
vQSCY,vQSCY,True
wJGNuGF,wJGNuGF,True
YCbSDiM,YCbSDiM,True
gzFlMI,gzFlMl,False
evFQYyVy,evFQYyVy,True
brpVGfXV,brpVGfXV,True
xryoMzn,sryoMzn,False
gfmwdOQOj,gfmwdOOQj,False
CMFEtViFe,CMFEtViFe,True
kgMiMAqFJ,kgMiMAqFJ,True
qestfac,qestfac,True
JnfTpR,JnTfpR,False
qzXypWPd,qzXypWPd,True
ckEVbA,ckEVbA,True
HstkfdtT,HstkfdtT,True
tFiWxAgIa,tFtMwAgla,False
NVrPj,NVrPj,True
jcDZhbQJB,joDZhhQJB,False
tPSWw,tPSWw,True
piLMAVsr,piLMAVsr,True
iRZurie,iRZurie,True
YJbdPB,YJbdPB,True
qEhzapsd,qEhzzpsd,False
PTaIAapFi,PTaIAapFi,True
IvKHcTe,lvKHcTe,False
otOFOHKGg,ofOFOHKGg,False
vZqlAdXB,vZqlAdXB,True
uOXtL,uOXtL,True
teTznfe,teTznfe,True
gqZRlgEy,gqZRlgEy,True
gnIzlSy,gnIzISy,False
NxYdDXKh,NvYdDXKh,False
oltWMpl,oltMMpl,False
OmhPjvOK,OmhFjvOK,False
BOLXvZN,BOLXvZN,True
ibgwlxWV,ibgwlkWV,False
ZieuGriG,ZieuGriG,True
mWAEYK,mWAEYK,True
MfbOrsB,MfbOrsB,True
tCpcKYXlq,tCpcKKXlq,False
lAFhJDlm,IAFhJDlm,False
lufzo,Iufzo,False
EafMMiH,EafMMiH,True
RRvcD,RRvcD,True
mdzYz,mdzYz,True
EGomqa,EGomqa,True
ocFiVp,ocFiVp,True
eOqohjOu,eOqohjOu,True
KDMdz,KDMdz,True
KiSGpPOia,KiSGpPOia,True
QrtgGjop,QrtgGiop,False
boYVK,boYVK,True
JwbHkfHI,JwbHkfHl,False
yxLPRHee,ykLPRHee,False
WlmLXbhxy,WlmLbhhky,False
JfiebFJGu,JffebFJGu,False
gmEKvWpZ,gmEKvWpZ,True
nHWUZtzy,nHWUZtzy,True
lvnyMl,IvnyMl,False
sDqBYcuSw,sDqBYcuSw,True
ILKxQue,lLKwQue,False
hpSumG,hpSumG,True
sxyCjO,ssyCjO,False
BypPAcLr,BypPAcLr,True
cRAbsjjT,cRAbsjjT,True
dIUPkFdg,dlUPkFdg,False
yPCtQWsXu,yPCtQWsXu,True
aTYIi,aTYIi,True
aZplTcc,aZplTcc,True
AxBlhE,AsBlhE,False
dWLocEG,dWLccEG,False
XLKNFrM,XLKNFrM,True
nkVfp,nkVfp,True
ctSyewQ,ctSyewQ,True
WiRwOt,WiRwOt,True
yNQbztIK,yNQbztIK,True
zraKVKxfR,zraKVKkfR,False
WPSuHK,WPSuHK,True
wrcXl,wrcXI,False
GOBRYqFtf,GOBRYqFtf,True
cCuNHMu,cCuNHMu,True
Nqxhffrta,Nqkhffrta,False
akBeD,akBeD,True
YFhFao,YFhFao,True
eXVUVM,eXVVVM,False
atINvZ,attNvZ,False
ljBVewgHv,IjBVewgHv,False
kFJEip,kFJEip,True
aebhaEZm,aebhoEZm,False
hWgjYjk,hWgjYjk,True
fWltC,fWltC,True
FeGmTdp,FeGmTdp,True
NXWaFZsT,NXWaFZsT,True
ZzRSRf,ZzRSRf,True
mtuheJX,mtuheJX,True
UjfuW,UjfuW,True
sbtLmj,sbtLmj,True
ecOspaFbj,ecOspqFbj,False
dGUHFlX,dGUHFlX,True
lwMNwUpN,IwMNwUpN,False
tBVQWL,tBVQWL,True
cyALKjG,cyALKjG,True
jhfzFW,jhfzFW,True
EfVBe,EfVBe,True
RUKQUB,RUKQUB,True
xAhSub,sAhSub,False
KpxpXMaXe,KpppXMaXe,False
KQWnZE,KQWnZE,True
fkQRTl,fkQRTl,True
PAFxjJnv,PAFsjJnv,False
mDPbTYv,mDPbTYv,True
pofndHluC,pofndHluC,True
QKidu,QKidu,True
zNcLJ,zNcLJ,True
sYLEy,sYLEy,True
DQQIpGe,DQQlpGe,False
UOmeP,UOmeP,True
hZEEvA,hZEEvA,True
bxpkwg,bwpkwg,False
DBenpjN,DBenpjN,True
zTdenNavy,zTdenNavy,True
VLZGkCF,VLZGkCF,True
HuHeXBod,HuHeXBod,True
ateFjDhBr,ateFjDhBr,True
mIKkn,mlKkn,False
lkrSG,IkrSG,False
rmLUB,rmLUB,True
wDiKYTff,wDiKYTff,True
bWqOpeup,bWqOpeup,True
ggIcQ,ggIcQ,True
blcqxTYON,bIcqkTYON,False
OTkOUdMe,OTkOUdMe,True
mVXgxVQ,mVXgvVQ,False
LdUHDxi,LdUHDki,False
cyNOzGyd,cyNOuGyd,False
alsAyGx,aIsAyGk,False
IWFaoesD,IWFaoesD,True
cTOkTqS,cTOkTqS,True
zOYpCW,zOYpCW,True
TyAkDvsG,TyAkDvsG,True
YDIwR,YDIwR,True
wZwHpy,wZwHpy,True
ptMzxXRq,ptMzzXRq,False
qClsmeb,qClsmeb,True
VZySnXAY,VZySnXAY,True
WJfPgCaI,WJiPgCal,False
HjraQsBpW,HjraQsGpW,False
dJntaCOxl,dJhnaCOsl,False
QWwKSvl,QWwKSvl,True
ZflzQARg,ZfizQARg,False
HAOHpdH,HAOHpdH,True
FHlqWby,FHlqWby,True
wmxvzoeHU,wmvvzosHU,False
ERdpdE,ERdpdE,True
PDtYwxx,PDYfwkk,False
ypKfg,ypKfg,True
hSAkNRcD,hSAkNRcD,True
cgzQc,cggQc,False
KaQQZBzLX,KaQQZBzLX,True
UhrCq,UhrCq,True
epGsCtv,epGsCtv,True
AfwINar,AfwlNar,False
dEoyA,dEoyA,True
hFYfqlpBA,hFYfqIpBA,False
qkEypb,qkEypb,True
FTygn,FTygn,True
YtJeGfS,YtJeGfS,True
nQHpewQUJ,nQHpewQUJ,True
UUzjQ,UUzjQ,True
VaOJH,VaOJH,True
GUCJr,GUCJr,True
dwItWuTw,dwltWuTw,False
aioWwqJdZ,aibWwqJdZ,False
RHiHqbiQZ,RHHiqhiQZ,False
yHzIqFk,yHzlqFk,False
raeWsqr,raeWsqr,True
zosQvz,zosQvz,True
cPxXtLi,cPsXiLi,False
AfKdXHKdp,AfKdXKKdp,False
ouJzRLx,ouJzRLk,False
AXQDZAXSk,AXQDZAXSk,True
lwrheCh,IwrheCh,False
PvrnW,PvrnW,True
FyKiuM,FyKiuM,True
tZMUbko,tZMUbko,True
yWRktFU,yWRklFU,False
yLPUjKCO,yLPUjKCO,True
mKhVZYd,mKhVZYd,True
piHdL,piHdL,True
kAOICY,kAOlCY,False
PJWuzrR,PJWuzrR,True
AmZZlRDAy,AmZZlRDAy,True
FGfaFlvRR,FGraFlvRR,False
nJwWVYkb,nJwWVYkb,True
LuNrjl,LuNrjI,False
ztXefnVLl,ztXefnVLl,True
KCuMM,KCuMM,True
qcMnOnq,qcMnOnq,True
ddujrKGW,ddujrKGW,True
RBUgZs,RBUgZs,True
CaVkMD,CaVkMD,True
TEDIQgOVs,TETIQgOVs,False
SvKkAEeL,SvKkAEeL,True
yEyEe,yEyEe,True
qPfTNiv,qPfTNiv,True
JwvWkJ,JwvWkJ,True
pXbitmVH,pXbiimVH,False
zWNJIetsl,zWNJlAtsl,False
tlThsPI,tIThsPl,False
