actual,predicted,correct
kYdsrCzf,xYcsfzzf,False
MDvIR,MLCxR,False
zwLyYjWet,zwyjjjNet,False
yhHXfzpm,yHHHfzpm,False
LNTAO,LWTAO,False
ATYRbgZ,AYYPbgZ,False
rztVsy,cdVIgv,False
aGLGNd,aGGGWd,False
UvBDYJS,UvBDUXS,False
bRYyWr,bRVyWr,False
oHVTWA,oHVTWA,True
FZjWwi,FZjWwi,True
matCPDqYc,mccDDDcYc,False
MFrnejlxz,MFmejyzzz,False
BgfeZ,BgfeZ,True
qHQxLwduj,qiQxMwddj,False
OhTJaEuL,OhTuxELL,False
TdSRpwt,TbSBpwl,False
HxmHr,Hxmhr,False
IsqPqIuBv,IsqPqqBBv,False
pSvTXKCVk,pSrYXXCCk,False
vfkhC,vikhC,False
IGwLPoLqO,CtnddddpD,False
RvJFt,RwJFt,False
YuEBtKhTS,YzBBKKhFS,False
kzpUG,UapuZ,False
hJybujW,hyybbWW,False
tFJbiYk,YFcRXXt,False
nhnrHAS,nhnrHAS,True
CpHhd,CpHhd,True
flcqAJsOt,fiqqAsOOt,False
bkTXs,bkTYs,False
RuelSpyiL,RassByvLL,False
PzJzsqKqN,FzcaaqqaN,False
nvIdOck,nvtOOkk,False
zNIodAEXp,zVUocAEXp,False
fdqWoi,fqqWol,False
hCODqR,hOOOqR,False
ictzJugF,tcctuugF,False
PhFGYE,PnGYYE,False
tMuvVYzy,tMuvYYYy,False
EGezmflk,ZCssmfik,False
wJJItYoft,wLUiYYoft,False
eisWd,sXuVd,False
JqlmVBp,utnvvBB,False
fvkxV,fvvxV,False
NbPzS,NbPzS,True
tzoNqxVN,tzeNqxVN,False
AJmFl,AJmFF,False
zPndmgGGH,zPmmmgQGH,False
GuQYK,GuQYK,True
QOsBzzgdI,QOzzzzgdd,False
dtrEUKB,dtrELKB,False
uaKnPrW,uAKnPrW,False
xWQTt,xWQTt,True
QbcLvSBP,QbouSBBP,False
cIXnd,cXihd,False
hYUVSwkXw,hYYOYwxKw,False
MbfXmWuKo,MbXXmmVMb,False
pXPPmaMS,pXPPmmsM,False
GLRfQn,GLliQn,False
oQugYd,oOugYd,False
affeEitP,sYIcSIPP,False
NwOag,NwOcg,False
aWcyDLQkJ,aWryDDCkI,False
YUEpZh,YJAsIh,False
JsZNMREqq,JsZWWREqc,False
oasJFaCx,ooaLTcCx,False
SMbcf,SNbbf,False
husEvLYb,nusEuYYb,False
pnmAlU,pmmAUU,False
OUprESG,OUppSSS,False
dRCIfy,dRCffy,False
XMYot,XXtKt,False
ImCEAkz,lmCEkkz,False
MggXM,MggXM,True
aEwEHGFT,aEwEHFFT,False
QTRei,QTRel,False
DTQiooMJ,DTQiooMU,False
wJbeWp,wJbeWp,True
SjfmaGipx,SjfmoCopx,False
gUUvr,gJJIv,False
nSpGmGOO,nGpGmGOO,False
FAYYrYL,FAYYYYL,False
MHKpBOW,NhhbpQS,False
BVqBla,BVqBla,True
hSJROu,hSSROu,False
SwWLrXh,SwVLLXh,False
PsyFPZr,PgYFFEz,False
hbBPG,hbBPG,True
WdmTOjJZ,itmhHjjE,False
aUGEcFWA,aUCEoFWA,False
SRtzSClD,SRRsLCOO,False
ynFslzS,ynFssss,False
YedkW,YeekW,False
GFWZBd,CFVESB,False
DWEIEqs,DWXDZqs,False
NuFzHOX,MuFHHOX,False
FrCWDjK,FrONOjK,False
yCqwSWuym,yQwwPNyyn,False
IFVCgJ,FFvQgg,False
BLFALac,BLEALoo,False
RLnmGNi,RLmmQON,False
YWCBAfEJL,YVDDASfZL,False
sYQvvP,sYQvvP,True
WLUXGPKZ,WLtLSSRX,False
EhafY,EhnfY,False
quZOZOgWc,quZDDQgWc,False
KMFIhZj,KMTThZj,False
XZItSf,XZJSSf,False
qQafys,dOdjys,False
TAjXHjZS,TXjjjjZS,False
ZGlyVOpJ,ZGjyVOpJ,False
AoEcVdn,AcGZXVm,False
gNiPB,gNlPB,False
CClZsvrU,CCLZsvUU,False
LRUhfkiW,DTTawMMW,False
sqMfa,sqMfa,True
JpIGT,JplGT,False
jjhOJ,jjhCJ,False
skEnPYets,skRPPYYes,False
aIeSR,xlsRR,False
xfILb,xfILb,True
VIqmNcUf,VjmmNcJf,False
AESJmGEJ,ASSJmSEJ,False
bddOS,oVcOS,False
imAYgcML,tmXYgcWL,False
CFEzUN,CFEzUN,True
DYkmiEAyO,DYAmmEAyO,False
JLLUe,JLLJe,False
fpOvyM,tpOyyM,False
aorANDIO,aczAXOOO,False
ejDAcgua,ejDAgguu,False
IFuFzsKQa,ITTrzzNQc,False
lzNPNLzy,IzWPNLzy,False
ViuouH,tLuadH,False
eTukM,eTuuM,False
JfCwxhGI,JCfwxhOJ,False
dkOloqdxQ,dkDObddkQ,False
MOJIALTDH,MOJAAADDH,False
mGMLk,mGMLk,True
gjXLPYY,gjXLPYY,True
WJapT,WJaaT,False
aWLDKsPF,sIIIIseP,False
vXRJLM,vXRLLM,False
cSsDEds,cSsDDds,False
LjKgk,LjKgk,True
akgJd,ckgJd,False
cMwuY,cMwuY,True
nlaIUWg,nIplIWg,False
NrgRkUiXy,NwgRkkkyy,False
fsxeTLU,iseCJJJ,False
Xuejqk,XJsjjk,False
IrIqZMQrc,IrrZQQQvc,False
VJmaKqDck,VUmaKqDqk,False
fVCuej,fYCuej,False
YBeJyiBpK,fBbyyyyaK,False
yixKg,yjxKg,False
wzlOl,wziOI,False
FKRbLPS,FKKbSPS,False
eauCbEqWq,euubbdFWq,False
ezfyhEdAZ,ertfQqqEZ,False
FDTKu,FDFFa,False
zZCzhZee,zDDhdEee,False
fgFvzodo,fgFvoooo,False
LsUwsifKT,LzUwsAITT,False
GDgiUKdh,GDgLKKbh,False
TcaLR,TccLR,False
XIVsDbz,XVssDzz,False
uzvFoagWI,uzvFeegVI,False
ulCTC,uCTTC,False
FTOaKr,FTDaKr,False
GxyNUIFN,SyyYYfRN,False
yptaKOwp,ypeaKQwp,False
NHKVsLSRq,NHNNsLERq,False
gExWTjPA,gZxkTTPA,False
rRThwUS,rPPiiuu,False
yjIgS,yjjcS,False
vbgbqfdr,vbgbqfdr,True
MsxGIqCxT,MzzGGQQxT,False
yWLYRhny,yWXYRhmy,False
njZjBw,njjBBw,False
WvYGHRB,WvYGGRB,False
LSeTB,LSeTB,True
CYcOqttTs,CYcOccTTs,False
pPvHMLrx,pPPwMLzx,False
MWiNoXrB,MTTwwvaB,False
uSxBAt,uBsBRl,False
kLYrgYV,kLLggfV,False
NLFcLzyH,WUzZzzyH,False
samCJySZ,aovOyyEE,False
eLjiOlnRH,ejjjCmRHH,False
qPzTRbw,qTrTPbw,False
nkMpjHE,nMMpjlE,False
rlNYxh,rNWWxh,False
gIxDzdY,gkxDccY,False
mQSiCsZ,FESiiaZ,False
SXfCyf,SXYQyf,False
Nfuvq,Vfvxb,False
ezeJwbaH,eeewwecH,False
fJcQyIX,tbOOyXX,False
wEsNV,wEsNV,True
QkmcOt,QNkmOO,False
xlAdNz,xlAHWz,False
kuHVYA,kuHYYX,False
hdjXcS,hqjXcS,False
nhsWWkwyI,ntdhNNAyy,False
yYxKjns,yYYjjgs,False
MEOLAw,MDOLMw,False
pKSfZv,pKSfZv,True
GECCFX,GECCFX,True
lUECsf,IUOZcI,False
jsXpyR,jAppyR,False
GXiNG,GXXWG,False
udqljsCRJ,uddjjsCCJ,False
BkCeyjE,BkCeyjj,False
xaSJJYep,xoSJYYee,False
SxlOtF,SxfOfF,False
hlgWJrUvY,igglllzvY,False
sdactkkxY,sdoodkkxY,False
VmaMmGBDE,VmmmmGBBE,False
ZixsObPnj,ZtxsOOPnj,False
VrfxrgtTX,VffxggTXX,False
XvcLw,XvcUw,False
VKIlhMAT,YVhmAkFF,False
Umxmi,UmxmI,False
niOcFAc,niOcFAc,True
RTqiTONrR,RTTTDOwRR,False
hwXceJ,hwVXaJ,False
gQqfAsLss,qGddAssss,False
CLPPcrjT,CLPPezjT,False
ZRabX,ZRbbX,False
PdrJHJR,PbtttxR,False
zaQnPMRiX,zzmmPRRRX,False
BrqvoYI,BryvoYI,False
VSUos,VSUos,True
cuHxuLj,cuHxuLj,True
LLGHTSLvZ,LtzHHHzzE,False
oGZsSpt,oSZsSpl,False
qeXKEhk,qeXXEhk,False
otfJmn,qlIrmn,False
xmQYoG,xmqQpo,False
FiLKD,EllKD,False
DPFDJ,DPDDJ,False
QRBUpzhJ,OREuuodu,False
wZZUyRa,wZZLyRa,False
nJKtUbSH,nzffZESH,False
mbLYFpwtY,mbfEEppff,False
SGpBLfk,SGcSELt,False
aSGCDUXu,sSGCfYXK,False
zfrTxyI,ztTxxjI,False
KkzYCFfG,KXxYCFFG,False
nFKHsgL,nFKrsgg,False
IvekhRxEv,IvskkkEEv,False
QvhmxSsJ,QmmnsssJ,False
JirCBaUKo,JtrPEeXKo,False
pxgEkMua,pwzBMkua,False
aOZFjYfOO,aDDPjNOOO,False
ENNQTqA,EMMOQqq,False
XoDeeXZ,XoDeeXZ,True
TbbSN,TbbBW,False
jjodTnlwU,jdoTtVvUL,False
RSIdd,RStdd,False
muMCqiL,mzMGCdL,False
hOovaKLV,bOvveALV,False
zmOaINT,zmOcoNT,False
orfYUO,orTYUO,False
NLsoxyE,NLszyyE,False
PoGtblI,PcDllJl,False
HNGwXqmvM,HUvwXqmvM,False
enRxjKuOQ,ewRxKKuQQ,False
PfUJUpT,PPlJJJp,False
MgXoIPRt,lgjlrRRn,False
tMIAy,tMJAy,False
uraKabKgQ,urdKKKKgQ,False
gsuqGp,gsuqGo,False
TficBCc,TftcSCc,False
WesCvLcxi,WeeOUzxxi,False
OzIOTAKL,OzOOiNKL,False
DWNuys,DWNuys,True
LGFcMmS,LDfdMhS,False
akxEefi,uxxzaFF,False
BZxWwwQ,SEtvvvv,False
QKyeSBFf,QNfeSSSf,False
tonlV,innYV,False
LkXXuN,LkXXuN,True
KXnyvkFZ,KKhyyxxE,False
UGVUro,UGVJJp,False
MizzU,MtzzU,False
SpwmmhZ,Spwwnnn,False
yIAZYRkbW,yLZZXWKbW,False
skSIESFlT,sASSSSFTT,False
rPGSpH,rCPcdH,False
rHOxCa,rHOxCa,True
gVotmn,gVoimn,False
iizhZ,irrZZ,False
yQcEuDt,yQqEuDt,False
hOEGA,hDGGA,False
OseFXID,OeePXiD,False
kZXiP,kZXfP,False
aAJIqBt,aAJlqBt,False
JTrsXlmu,JTrsXmuu,False
gsVSp,gsVSp,True
SmAESIy,SmASSjy,False
xWQXcjdi,xWQXqjdi,False
pLzZhx,pLzZhx,True
LDQBb,LDQBb,True
FpKui,FpKul,False
sSalDrApR,sBaDDnnpR,False
qlFSpO,qFEpOO,False
qqxpj,qoooj,False
IvjGk,lvjGk,False
uVbYFrWM,uYbYFFrM,False
kLGouUi,AkZooOG,False
cohPNW,cohRWW,False
fJpBS,tppBB,False
lmajLqxR,ImujjqzR,False
uLlju,uujii,False
dCnMZwn,dCnVZvv,False
inZnErEr,imZmEErr,False
iQJDKVs,iDJJNNs,False
puPVTTj,aaPPPlj,False
ZXefqVNni,ZXcqqNnii,False
GbuID,GbvOD,False
TsKbaJwuw,TeKbawwww,False
qmgYoaYv,qmgYooYv,False
jIjew,jIjew,True
drQldwvtO,drOddvvOO,False
kcrnkYnkZ,kcrmkVNkZ,False
WNZdsOT,WWZddDT,False
VmXCoI,VmXCoi,False
XKqBbYT,XAoRarT,False
mCoKbyEnw,mObKKpEww,False
dFfFee,dTTwee,False
DPpZlts,OPoFVss,False
KqRfv,KeZII,False
AwyhYGKV,AvyhYYZV,False
JcXOGqKd,JbXXQQKd,False
gpXfZ,ggXiZ,False
rxwFOFjr,rxwPOOjr,False
YfScZp,YYSSEy,False
RGUpuCK,RCUpuCK,False
MnrAo,MnrAA,False
BDHbEEJf,BDHbEELi,False
RFaskUq,REezzLq,False
bnxXzx,bnxXxx,False
RTUNckw,RTUWczw,False
fJVudAbw,fUUuaAbw,False
wDSRY,wDSRY,True
FngmclHiY,TqqmmdHYY,False
WfTzgl,WTTggI,False
hXCMYkZit,hMMWkkkZt,False
erlAp,erAAp,False
cJquTK,cJquTK,True
jQUCCt,jQJCCt,False
WgBTVfCH,VggPYYfO,False
odRBDe,odBBDe,False
RpHEXMPw,RpHZXYPw,False
RyLig,RyLjg,False
FYNpgGqYo,FYHqdQqVo,False
ClfMiAs,CttMiss,False
XbREf,XbREf,True
ucLHm,uuJHm,False
WgytZoY,NqvLZzY,False
cgtuNU,cguuWU,False
klVBzn,kVVBzr,False
oWUYLkhtx,oVUULLhhx,False
sqVvLU,svVVuL,False
kNQTWc,kNQTWc,True
SSWTmnqf,SSNTmmqf,False
xIFCZyoy,xICCTppy,False
eMfoM,eMMoM,False
YWfxG,YNixG,False
dMSVDBK,oVvBBBS,False
meNhN,meNhN,True
fhwwcPx,fhwwePx,False
CuHOYc,CuHOYc,True
yBvdoWBa,yBrbdWBa,False
ZeMmJkv,ZaAAaJw,False
bMDPAAbBQ,cMMRAAeBQ,False
AfUSS,AZLSS,False
gRwrI,gRwwI,False
MUMTGnRHR,MMMDBxRRR,False
ohtuqnDES,otdqqmOSS,False
wWmJUTZeV,wWmUUZZeV,False
GIjSWaxT,GjjSKsxT,False
IUhVT,lUhNT,False
dBfAYIa,dPXXXXs,False
IcqLNW,IqqLMM,False
eZSklo,eZSJlo,False
KjYVfJ,KjTVJJ,False
vilbs,vllbs,False
lRwePslH,lPwePsHH,False
CDUnz,ODHhs,False
baLbKsmxA,bzbbKmmxA,False
KvOoAn,KvOAAn,False
DlexJQA,DlalQQA,False
nolus,nvuus,False
PgrZgq,PgiLqq,False
quTCqdGMU,oUCGooSMU,False
ttkItlx,tkxtkxx,False
mQFsah,mQPssh,False
LBQiKcUA,LBQNUcUA,False
vASjcv,vASqvv,False
fqIwXqjk,fqvVXqjk,False
EihQooQ,EhnQoQQ,False
fXYxig,fXlxlg,False
rvsVI,vvaMl,False
eGbOBBx,eOdOBBx,False
yydtINNO,yrrtHNNG,False
pUJMy,pUUMy,False
ZEzhDHAMd,ZDzDDdHMd,False
rKLMrX,rtdMXX,False
EUXwzKN,ELXxxXN,False
LKTTeP,LKTTeP,True
AOdPHdGSN,ABdddddSN,False
NpPZC,NcPZC,False
qLFKBtm,qLKKBhn,False
juJep,juJsS,False
nxsze,nxzre,False
lFbdkv,lFbbkv,False
iUnxxosQU,lUnxxaqQU,False
uUwLrljXH,uUwzzjjKA,False
yDKhqUzeo,yDhhjdsso,False
XdijRPkS,XdjjPPxS,False
utVhawbOf,utfhwwbGC,False
swZFsHh,svTZsHh,False
DhZOmOU,OhEOrnO,False
IlMfVqg,INMFbqg,False
pcyFtfft,opyFtftt,False
hbmXDi,hbmXDD,False
rPpIRDbgl,rPpDDDbgI,False
WqVua,topIx,False
ivcjcIS,ivqjJBS,False
EsAvfSj,EsAvfSj,True
ekIoZDy,eAkoDDy,False
ZVdXupaNT,EVcacaarT,False
ZyssLwzq,ZyssLxzc,False
SDzqZWLuS,SDqqZZLuS,False
ndRiMeumg,ndRNieemg,False
ipHTv,iphVv,False
tvMpzcmD,uMAAbqqD,False
yElFbs,yEFFbs,False
wQdRiRW,wQdiiRW,False
CoIOakjY,CoOOkkjI,False
ePsJI,cPsII,False
gyufg,gvvfg,False
mwPEktb,rwPEZib,False
fGjll,ffjjI,False
hSQCBLo,hRQCCLb,False
NItkicRCw,NikkwoCww,False
hKTacqyz,hKTeeqyz,False
FRXDr,FRXCr,False
LVKhiLD,UVKhLLD,False
EDqYzylUL,EDqYyylUL,False
PSfLpyLT,PSfLppyT,False
AflOyp,AfOOyp,False
DWXzL,DKKLL,False
qWoJcD,qWoJoD,False
NxFvtIQG,NxFrfiQG,False
qWQvGaDJ,qWVvDaDJ,False
ZKWtzf,ZKNfzf,False
XOKjvm,XOKjmm,False
NvTKV,NvTKV,True
SXyTWyHVN,EjyTyyyRM,False
nsljPx,nsjPxx,False
UmHmfCg,UmmmmCC,False
KQOoUsv,KQOoOsv,False
iLcrJcaYr,LLcddqdYr,False
uPToXc,uPFcXc,False
calrcvyAA,ccrrryyAA,False
VoyNxMY,VpyMxMY,False
deGeM,deGeM,True
FKEimNxq,FKEYmxxq,False
fbWzLDPa,fbWLLDPa,False
TDVfwQ,TDViwQ,False
RJyIvF,RjyvvF,False
YepYyCod,YepyyCbb,False
eADidHgWF,ezdhdggWP,False
XgvmhDa,XgwmmBo,False
LerNlEZLs,LceWLEZLs,False
PELaLrm,PZLLLmm,False
AWPctu,AXRocu,False
HyrOHVQY,HyrOOVQV,False
HlNMU,HIMMU,False
YCnQj,YOnQj,False
SdRhfyd,Sdhhfyd,False
BLPcQ,BLPaQ,False
ViaYNwDrT,VbYYvDDTT,False
yiuMIQlV,yiuiMQQW,False
CsJdI,CsJdl,False
bBrJvHf,bBrvHHf,False
IywLsa,jissaa,False
XqQPf,XqQPf,True
dRSqyY,dRBqyY,False
UQLSuO,UDOGOO,False
OIkSOh,OkkSOh,False
MwUhtVEw,MwUUVVEw,False
IfJgQi,iftgQi,False
oZIENJA,cZZlMMA,False
AfciLvMmK,AtcuvNwmK,False
QjJBn,QjjBn,False
TjhvKeg,TjhxKgg,False
ivyMSEOy,iyyAEGGy,False
Xdiurg,ILLiyy,False
SZVldKBXo,EDtddXSXo,False
XUiYDJqK,XLlVOIqK,False
HzDyXSIiA,HzDyXSlAA,False
wgJWpCW,wgyWpCW,False
meLxJj,mesJJj,False
SPSqYHC,SPSqYYC,False
QiduIa,QldJJa,False
pBFcLX,pPLLLL,False
BkUFoH,BkJToH,False
kYpCMD,kYpOND,False
wHFbG,xnFRa,False
aMlksz,aNlkss,False
LyWRK,LyWRK,True
KvNqYow,KvVYYow,False
hDsfohDdV,hDsshDDdW,False
UJAtGbtDk,UAAAGbbDk,False
jLKlvv,jLKVvv,False
uRmjKNMV,uPmyjjMd,False
oXDwBv,oXZwBv,False
VDoBrPnp,JDoBPPnp,False
hbrhazU,hbhhszL,False
yIXyvHL,yxyyJLL,False
BSTyI,BSTyl,False
tZArd,tZArd,True
wMmPy,wMlnP,False
WAuInlBx,NAuihuBx,False
hNgpaQxb,hNqqqQxb,False
ubpaI,ubpaI,True
XFCECp,XFCCEp,False
HPKCDeH,HPKOOeH,False
CRURPI,CRURPl,False
qBJLcnp,qBJLanp,False
ziLyC,zLCyC,False
shIdV,shddV,False
iBLcf,IBLaf,False
Pjsmtfi,Plmmiff,False
XDimvZU,XDimuZL,False
sEPBuODnV,sPBDuOOmV,False
cpfYB,opYYB,False
wOsVMXUjT,wOsVAALjT,False
lBdtytLCR,lBdyytCCR,False
jGAnvuFxV,jSAmxxxvV,False
BIHftRkqS,BHffRkqSS,False
mOnfVK,mOnfYK,False
rSKJaHYC,rSKJaYYC,False
tmNUu,tmVUL,False
JYZueBu,UTUuBuu,False
qsqLV,csqLV,False
mZpylsV,mZpjisV,False
reHMD,rrKND,False
ljNjx,ljjjx,False
pqqvHSEN,qmmzzzBN,False
xKiAizrqF,wKMMoooFF,False
fpxwmLl,fcxwnLL,False
besQtKH,besQiKH,False
rMTSsL,rNTSss,False
uIpYDWVz,uIpYDWzz,False
ctlJis,cJJJss,False
vPGnxhPY,vPOwrrrY,False
MEJAtQbS,MEAAAQbS,False
eOskdJTOr,eOssblTTr,False
XYIvNoWnc,FYXXxnWWc,False
AcnDzt,AanDzi,False
fIdldnD,fttiimD,False
raoJaFoUx,ooowoolww,False
moscicfR,meeetnRR,False
azmkzU,azmkzU,True
dPchbXzX,dPdddXzX,False
qPcUHVoid,qFcFYYdbd,False
EifWoN,EffWoN,False
UziXtql,uzXXqul,False
DOSJbYC,DOSSbYC,False
tsggkrTWU,AgggwwWWU,False
zrIWbdHp,zrWdddrq,False
YaqrwyhQR,YzqvvrrQR,False
DaUChw,DcUChw,False
ppxxZb,ppuuBb,False
vxwXTHjWn,VxwkTjjWn,False
rsmBBwTMx,rsmRPxTYx,False
hmoGYK,hmcCfK,False
WtMFGKxm,VVVWXXxx,False
QGyBZ,QGyBZ,True
SQRDNs,SQNDNs,False
EuxXeCMUw,EzxxsOOUw,False
GNbCY,CNbOV,False
myhsV,myyss,False
UNhpYC,UNhpYY,False
SCOGWoews,SOOWWoess,False
tqnDF,tqmDF,False
ScDATOVz,SODADOVz,False
zrBoCHb,zBczDlb,False
bAOgXQUsZ,rHdQQQQsE,False
rqnRig,rqnRIg,False
ayWCpChba,qyWCCChba,False
FkfFN,FcffY,False
DAYOhcej,DXYOnccc,False
vBXPVIDr,vBXVVPDr,False
VrgalBak,VvgbBbKt,False
acFXv,acFXv,True
pUIgTSq,oJugTSo,False
vdPxYWwN,vdPrYWwN,False
dsYJVaYb,cdYYdddb,False
cmRVVjg,cmPRVIg,False
mDDGreT,mDOOreT,False
kpPZsySua,xcEEyyXsa,False
DeCGlIa,DeCGIaa,False
OZLtOLM,OZLLOLM,False
DSbpbWf,OBdppof,False
cleuec,oleuec,False
ixEqFe,IxEqFe,False
jYgWbWQ,jWgWbWQ,False
FBwTmthPJ,FRwTmmnPJ,False
UGDkUKj,UOOOuXj,False
hgQPTrp,hgQPFTp,False
vRQfuAmi,vRQfuAmi,True
JDmfy,JDmfy,True
KFEhPFSfq,WPPmPTTTg,False
rqtOQ,rqtQQ,False
TyCCUVb,TyCCUVb,True
CryuQIJ,CyyuCUI,False
tTnugOz,tTnggOz,False
dbqrhbiSk,otpppcSkk,False
cGAuB,oGAuB,False
xOmLOn,xOmLOn,True
gkBMTnBTn,gKKRTTTTm,False
NUqoqbrBZ,WUqqqqrBZ,False
vtOAXUIMx,vOOobLKkw,False
vuISmRS,vuGSmSS,False
dQWZtkL,qQVlLkL,False
NaGcwSh,NoGowSh,False
tsKYlV,tsKYVV,False
PArxWiXa,PHxxYXaa,False
XfkoJZhI,XYAaZZnn,False
fqzdlivTw,fqddttTTw,False
XjVZQ,XjYZQ,False
ASamRjo,XZcnPjb,False
WHfcCjHy,WHHfCFyy,False
EKDUv,EKDUv,True
xjMTz,xjJTz,False
zfSKt,zfSKt,True
oEQypybL,pECyppbd,False
yIEpMN,yEcWWW,False
VDUkDEvGM,VDkkDOGGM,False
xXDpVn,xXDpVn,True
sbabfDFd,sbbbffFd,False
gjLUW,gYUUW,False
MVulyvpCN,MVvvvvyCN,False
oahMF,oohMF,False
ExuLGT,ExLLCT,False
AKtObdnC,ANNOddnC,False
sftQr,sffQr,False
BdFcEVfAK,BoFEFfffK,False
SRoPklPl,SPoPkPPl,False
aaaqIZK,aaeqZZK,False
bsLlfY,beLLff,False
ksPJgBCIg,lcCggRRgg,False
nQVHxvCh,nQVHvvCh,False
EihWUz,EHhWUz,False
yboeD,ybdeD,False
ZNtwlRUJP,ZUwwRRJJP,False
IpOexNa,qOeskks,False
nbuTEf,nDcXTf,False
kpQYFIY,kpQVFFY,False
NUMxSLdb,WUMMBBLq,False
OrvkpUJI,OvvkpJJI,False
LFxmM,LFnnM,False
YNVpeV,YVVpeV,False
VLGMFNz,VUGMFWz,False
vPbIt,vFbiI,False
HLxspT,HLxspT,True
joMdJfW,joMoJfW,False
CGZHVz,CGLHVz,False
rLvYgakrr,rLYYggxrr,False
nTbhpBeWO,nThnLDsWO,False
TNZyl,TNZZJ,False
hEsVWQI,hEsWWQQ,False
GYOCXpW,GYCCXpW,False
uihRoXCXM,uHhFzXXMM,False
ZoBAEPS,DoSXfPS,False
bCRhxaV,oQRnkoV,False
BzWPEgK,BzWPEgK,True
fbJMFObN,fbbAOObN,False
SllsNA,SllsNk,False
CBCpmV,CGCpmV,False
nJTzJH,nZTzJH,False
AKGcEZDJz,AKBcEZDIz,False
CWVfkkw,CWVlkkw,False
NodBXMYGm,MbdBXWVCm,False
nlooeqB,nloooqB,False
tTHDgyyf,ITTDBgyf,False
mgSuAcnf,mgBzAAnf,False
Lmzlqwrr,Lmzzqwrr,False
aNiXD,cVNXD,False
jEHcN,jEEcN,False
butQtUdus,buOOLuuss,False
ldPVjCU,ldPVjCU,True
zcdMfN,zcdMNN,False
aXItu,cXXlu,False
hXUJFkR,hXUUJkR,False
VyOQs,VjOGs,False
nwzPHchjd,nwzPdhhjd,False
frQojA,tnOyAA,False
YnSrLFsqC,YnFtlsqqC,False
uANeDxf,uAKeDDx,False
sdjVA,sqjNk,False
jHQUJoG,jlJuuac,False
dcLuB,dduuB,False
rTeyfjEZn,rTeejjjZm,False
eptSZWPGV,epoZZWPPV,False
RIDtd,RlDdd,False
mxiHIzBk,mrtYkEEk,False
ZcpXu,ZqqIa,False
EkZZxy,EkZZyy,False
ykOWO,ykOWO,True
pRNdWbd,pRWdWdd,False
uHXwHQfVk,UPMwOOOfx,False
eCGkhvUlq,eOGxhlUqq,False
lFtHy,lFHHy,False
Uvluzw,Uvtzzw,False
JGgOm,CGgDm,False
ZWgKBTm,ZYgKBBm,False
frMSXkfHZ,fMRAAaXXZ,False
moPaJK,nrPaaW,False
jkOTSNWnt,jODSSNNht,False
ogolbmZBk,cgbummZEk,False
oYCeK,oYGeK,False
BOycKgb,BOyyjAb,False
aIpgYjW,aipgjjW,False
iPrfoqU,TPffddU,False
DxkHjKmY,DxxijAmY,False
lctCFgX,IcUPggX,False
SScvc,SScvc,True
VEohcYQ,ZEbhnfO,False
cDTlDtYe,oDDDDIYe,False
VZYFKzDzP,VZYYYzzzP,False
BKDkY,BKDkX,False
SkLfisgg,SJLJbggg,False
IyemyJtu,leevvlLL,False
hFUxEX,hFUxEX,True
fHsETz,fHaTTz,False
UtPTJo,UtPJJo,False
TcrXtxzi,TccKkzzi,False
lTRnGr,lTRnGC,False
dAKTr,dKXTr,False
wurbWRB,wuuuVWB,False
ADSLIFM,AEELfFM,False
IbxYCV,zzXCQr,False
ogjgEVBi,ogjEiVBi,False
PTqrNzaf,PTzrNzzf,False
LTkdzfPTL,INiexTTTf,False
zwaYp,zwrYp,False
xnenarCD,xnnezrOD,False
OqXXXe,OqXXXs,False
UneUSblCj,UneeUbbCj,False
OFxMt,DPcVk,False
jVqZTC,jWqCCC,False
cSxNcMaXH,cfttAAArH,False
muagk,muggk,False
UkglwmP,UjgwwmP,False
hKAEVxW,hKAEVvW,False
khCgEpWZ,khGpppNZ,False
YqFtC,YqTTC,False
Ddncd,Ddhcd,False
bjnUelJ,bjnJeJJ,False
LOspwL,LOspwL,True
YwJyamI,VwJppnI,False
nIBnXpk,ninXXpk,False
EwfBVk,EwVBVk,False
BDGFy,BDGFy,True
tAPXHPESe,tXPAHPEEs,False
DAVltpkjL,DAVVbpkkL,False
CurqaKfnD,CuuqdKfoD,False
oVuxAhxw,cVuxxhnw,False
tLfFq,iLFFa,False
QzezNIyYT,QzzzNVyTT,False
UBFIW,uSFFW,False
gcNyhO,gcNynO,False
DZMimV,DAAkGx,False
UAMehG,UMMAbG,False
MpaVGKj,MpbVGKj,False
uRqHvQUkR,ubPPQLLkR,False
yFtoL,yFIoL,False
yZcBsts,yZeBtis,False
msVuxzo,meVxxzo,False
psHrEVFz,psHrrFFz,False
HMAskJTDs,HMAssLZDs,False
Eweeh,Gveeh,False
AjphO,AjhnO,False
OLTjKzrU,OLjjKzrU,False
RbOxgKTQ,RbOxgKTD,False
upjwxmnd,upywxmmo,False
AOJhRWbAM,ADhhFYddM,False
uTdWX,uTuNX,False
BcblZ,BobIZ,False
CyiOM,GyiGM,False
fDocUNapO,fDocWNppO,False
jjxyQCzpu,jjyyCCppu,False
xmDzW,xmDzW,True
BZcXqUnV,BZcXqcnV,False
ERAcPW,ERAcPW,True
xLSsd,xLSsd,True
BhniX,BnniX,False
wPzrJej,wPvLcej,False
SjWxpf,SjVkbf,False
PMAqhtMPp,PAkqqHHPp,False
OpfKRJRm,OpKKJGRm,False
ENXvSPRIV,ENXxSPPVV,False
BdOoWONTp,BcccNOOIp,False
